id_nomenclatura,estado_amenaza,codigo_int,id_amenaza
ICN,EN,2072,E2072
ICN,EN,2073,E2073
ICN,EN,2074,E2074
ICN,EN,2075,E2075
ICN,EN,2076,E2076
ICN,CR,2077,E2077
ICN,VU,2078,E2078
ICN,VU,2079,E2079
ICN,EN,2080,E2080
ICN,VU,2081,E2081
ICN,EN,2082,E2082
ICN,VU,2083,E2083
ICN,VU,2084,E2084
ICN,VU,2085,E2085
ICN,VU,2086,E2086
ICN,VU,2087,E2087
ICN,VU,2088,E2088
ICN,VU,2089,E2089
ICN,VU,2090,E2090
ICN,VU,2091,E2091
ICN,EN,2092,E2092
ICN,VU,2093,E2093
ICN,EN,2094,E2094
ICN,VU,2095,E2095
ICN,CR,2096,E2096
ICN,VU,2097,E2097
ICZN,EN,2098,E2098
ICZN,VU,2099,E2099
ICZN,VU,2100,E2100
ICZN,CR,2101,E2101
ICZN,VU,2102,E2102
ICZN,CR,2103,E2103
